,train_loss,train_acc,val_loss,val_acc,time_refs
71,0.385719358921051,0.87109375,0.36332407176494597,0.9021,1664937800.9870446
72,0.4009053409099579,0.890625,0.3636862030506134,0.9013,1664938353.2565784
73,0.37005871534347534,0.90234375,0.36066895468235016,0.9013,1664938897.6293955
74,0.38196617364883423,0.90625,0.35936480791568753,0.9016,1664939414.1942203
75,0.4824933111667633,0.84375,0.3575857407808304,0.901,1664939992.5101678
76,0.37192022800445557,0.8984375,0.3569458065986633,0.901,1664940540.4027793
77,0.41755178570747375,0.890625,0.3551506022453308,0.9013,1664941010.0184293
78,0.34918034076690674,0.8984375,0.3547048701286316,0.9012,1664941518.6798682
79,0.39822933077812195,0.875,0.3520754639387131,0.9023,1664942232.2741947
80,0.3767622113227844,0.890625,0.3513930665969849,0.9026,1664942738.7205737
81,0.32510483264923096,0.91796875,0.3513569141626358,0.9024,1664943412.9703438
82,0.3312664031982422,0.91796875,0.3483606964826584,0.9034,1664944041.3409405
83,0.41784220933914185,0.875,0.34701165175437926,0.9041,1664944549.3192282
84,0.3434452712535858,0.90234375,0.34586718282699586,0.9038,1664945055.85351
85,0.348786860704422,0.90234375,0.34425771749019624,0.904,1664945618.5467553
86,0.3000446557998657,0.92578125,0.3432318443775177,0.9044,1664946046.7764926
87,0.3323671817779541,0.90625,0.34222731420993807,0.9042,1664946631.8561883
88,0.41115012764930725,0.86328125,0.340639985704422,0.9045,1664947237.1517315
89,0.2763965427875519,0.93359375,0.33970304870605467,0.9051,1664947715.8442526
90,0.4114064872264862,0.890625,0.3389553641557693,0.905,1664948227.5639615
91,0.3519245684146881,0.91015625,0.3379716149806976,0.9061,1664948665.1307774
92,0.3433169722557068,0.92578125,0.33719952402114867,0.9055,1664949437.054253
93,0.387683629989624,0.87890625,0.3369140194177628,0.906,1664949977.5310776
94,0.4815869629383087,0.8541666666666666,0.33625928630828855,0.9053,1664950437.087546
95,0.3022376000881195,0.921875,0.33394030885696413,0.9064,1664950953.667049
96,0.3704686462879181,0.875,0.3329738394737244,0.9067,1664951478.984709
97,0.28775009512901306,0.91015625,0.3320908725261688,0.9068,1664952080.1902707
98,0.319496750831604,0.9140625,0.330941543674469,0.9067,1664952724.3744044
99,0.3567187190055847,0.87890625,0.3322751623630524,0.907,1664953185.5107126
100,0.28713300824165344,0.91796875,0.32949082086086273,0.907,1664953889.6615133
101,0.3254273533821106,0.9140625,0.3298155766963959,0.9065,1664954324.5900815
102,0.27356934547424316,0.9453125,0.32800406811237337,0.907,1664954890.4149027
103,0.42583829164505005,0.87109375,0.32750318183898924,0.9084,1664955438.922059
104,0.2778490483760834,0.9140625,0.32643205053806307,0.907,1664955992.8591077
105,0.31766992807388306,0.90625,0.3262493402957916,0.9074,1664956404.2956247
106,0.43204835057258606,0.87890625,0.3247028336763382,0.9081,1664957028.5334404
107,0.41692236065864563,0.8828125,0.3240216291666031,0.9089,1664957483.9263198
108,0.30938228964805603,0.9140625,0.32288503348827363,0.9087,1664958073.1459098
109,0.27713388204574585,0.94140625,0.3222808959722519,0.9084,1664958603.8437643
110,0.2925463914871216,0.9140625,0.32172014575004576,0.909,1664959191.0818124
111,0.3723633289337158,0.8671875,0.3203621007680893,0.9089,1664959759.4084036
61681.982993364334,38872.7889790535
