,train_loss,train_acc,val_loss,val_acc
92,0.41527417302131653,0.8828125,0.423901978635788,0.8913
93,0.4191833436489105,0.890625,0.42177913789749144,0.8915
94,0.4580415189266205,0.8541666666666666,0.41957730832099915,0.8916
95,0.43230947852134705,0.8828125,0.41783081135749817,0.8915
96,0.3603808283805847,0.8984375,0.4161673894405365,0.8925
97,0.5330554842948914,0.875,0.4142138591766357,0.893
98,0.3992103934288025,0.89453125,0.41214897642135623,0.8934
99,0.373687744140625,0.88671875,0.41027901015281676,0.8939
100,0.4450855851173401,0.87890625,0.4088791000366211,0.8931
101,0.3863868713378906,0.9140625,0.40731490240097046,0.8939
102,0.400593638420105,0.90234375,0.40561225481033325,0.8944
103,0.4061010479927063,0.890625,0.40397002544403077,0.8938
104,0.49257513880729675,0.875,0.40237498722076415,0.8944
